,match_id,set_num,serving_player,player_0_points,player_1_points,player_0_games,player_1_games,player_0_sets,player_1_sets,match_winning_player,Points_Away_player_0,Points_Away_player_1,Games_Away_player_0,Games_Away_player_1,Sets_Away_player_0,Sets_Away_player_1,p0_set_diff,p0_game_diff,game_id,point_winner,point_won_by_server
1619,14,1,1,15,0,2,1,0,0,0,3,4,4,5,2,2,0,1,256,0,0
1620,14,1,1,30,0,2,1,0,0,0,2,4,4,5,2,2,0,1,256,1,1
1621,14,1,1,30,15,2,1,0,0,0,2,3,4,5,2,2,0,1,256,0,0
1622,14,1,1,40,15,2,1,0,0,0,1,3,4,5,2,2,0,1,256,0,0
1623,14,1,0,0,0,3,1,0,0,0,4,4,3,5,2,2,0,2,257,0,1
1624,14,1,0,15,0,3,1,0,0,0,3,4,3,5,2,2,0,2,257,0,1
1625,14,1,0,30,0,3,1,0,0,0,2,4,3,5,2,2,0,2,257,0,1
1626,14,1,0,40,0,3,1,0,0,0,1,4,3,5,2,2,0,2,257,0,1
1627,14,1,1,0,0,4,1,0,0,0,4,4,2,5,2,2,0,3,258,0,0
1628,14,1,1,15,0,4,1,0,0,0,3,4,2,5,2,2,0,3,258,1,1
1629,14,1,1,15,15,4,1,0,0,0,3,3,2,5,2,2,0,3,258,0,0
1630,14,1,1,30,15,4,1,0,0,0,2,3,2,5,2,2,0,3,258,1,1
1631,14,1,1,30,30,4,1,0,0,0,2,2,2,5,2,2,0,3,258,1,1
1632,14,1,1,30,40,4,1,0,0,0,2,1,2,5,2,2,0,3,258,1,1
1633,14,1,0,0,0,4,2,0,0,0,4,4,2,4,2,2,0,2,259,0,1
1634,14,1,0,15,0,4,2,0,0,0,3,4,2,4,2,2,0,2,259,1,0
1635,14,1,0,15,15,4,2,0,0,0,3,3,2,4,2,2,0,2,259,0,1
1636,14,1,0,30,15,4,2,0,0,0,2,3,2,4,2,2,0,2,259,0,1
1637,14,1,0,40,15,4,2,0,0,0,1,3,2,4,2,2,0,2,259,1,0
1638,14,1,0,40,30,4,2,0,0,0,1,2,2,4,2,2,0,2,259,1,0
1639,14,1,0,30,30,4,2,0,0,0,2,2,2,4,2,2,0,2,259,1,0
1640,14,1,0,30,40,4,2,0,0,0,2,1,2,4,2,2,0,2,259,0,1
1641,14,1,0,30,30,4,2,0,0,0,2,2,2,4,2,2,0,2,259,0,1
1642,14,1,0,40,30,4,2,0,0,0,1,2,2,4,2,2,0,2,259,1,0
1643,14,1,0,30,30,4,2,0,0,0,2,2,2,4,2,2,0,2,259,1,0
1644,14,1,0,30,40,4,2,0,0,0,2,1,2,4,2,2,0,2,259,0,1
1645,14,1,0,30,30,4,2,0,0,0,2,2,2,4,2,2,0,2,259,0,1
1646,14,1,0,40,30,4,2,0,0,0,1,2,2,4,2,2,0,2,259,0,1
1647,14,1,1,0,0,5,2,0,0,0,4,4,1,5,2,2,0,4,260,0,0
1648,14,1,1,15,0,5,2,0,0,0,3,4,1,5,2,2,0,4,260,0,0
1649,14,1,1,30,0,5,2,0,0,0,2,4,1,5,2,2,0,4,260,0,0
1650,14,1,1,40,0,5,2,0,0,0,1,4,1,5,2,2,0,4,260,1,1
1651,14,1,1,40,15,5,2,0,0,0,1,3,1,5,2,2,0,4,260,1,1
1652,14,1,1,40,30,5,2,0,0,0,1,2,1,5,2,2,0,4,260,0,0
1653,14,2,0,0,0,0,0,1,0,0,4,4,6,6,1,2,1,0,261,0,1
1654,14,2,0,15,0,0,0,1,0,0,3,4,6,6,1,2,1,0,261,0,1
1655,14,2,0,30,0,0,0,1,0,0,2,4,6,6,1,2,1,0,261,1,0
1656,14,2,0,30,15,0,0,1,0,0,2,3,6,6,1,2,1,0,261,0,1
1657,14,2,0,40,15,0,0,1,0,0,1,3,6,6,1,2,1,0,261,0,1
1658,14,2,1,0,0,1,0,1,0,0,4,4,5,6,1,2,1,1,262,1,1
1659,14,2,1,0,15,1,0,1,0,0,4,3,5,6,1,2,1,1,262,0,0
1660,14,2,1,15,15,1,0,1,0,0,3,3,5,6,1,2,1,1,262,1,1
1661,14,2,1,15,30,1,0,1,0,0,3,2,5,6,1,2,1,1,262,1,1
1662,14,2,1,15,40,1,0,1,0,0,3,1,5,6,1,2,1,1,262,0,0
1663,14,2,1,30,40,1,0,1,0,0,2,1,5,6,1,2,1,1,262,1,1
1664,14,2,0,0,0,1,1,1,0,0,4,4,5,5,1,2,1,0,263,1,0
1665,14,2,0,0,15,1,1,1,0,0,4,3,5,5,1,2,1,0,263,1,0
1666,14,2,0,0,30,1,1,1,0,0,4,2,5,5,1,2,1,0,263,0,1
1667,14,2,0,15,30,1,1,1,0,0,3,2,5,5,1,2,1,0,263,0,1
1668,14,2,0,30,30,1,1,1,0,0,2,2,5,5,1,2,1,0,263,0,1
1669,14,2,0,40,30,1,1,1,0,0,1,2,5,5,1,2,1,0,263,0,1
1670,14,2,1,0,0,2,1,1,0,0,4,4,4,5,1,2,1,1,264,1,1
1671,14,2,1,0,15,2,1,1,0,0,4,3,4,5,1,2,1,1,264,0,0
1672,14,2,1,15,15,2,1,1,0,0,3,3,4,5,1,2,1,1,264,0,0
1673,14,2,1,30,15,2,1,1,0,0,2,3,4,5,1,2,1,1,264,1,1
1674,14,2,1,30,30,2,1,1,0,0,2,2,4,5,1,2,1,1,264,1,1
1675,14,2,1,30,40,2,1,1,0,0,2,1,4,5,1,2,1,1,264,1,1
1676,14,2,0,0,0,2,2,1,0,0,4,4,4,4,1,2,1,0,265,0,1
1677,14,2,0,15,0,2,2,1,0,0,3,4,4,4,1,2,1,0,265,0,1
1678,14,2,0,30,0,2,2,1,0,0,2,4,4,4,1,2,1,0,265,0,1
1679,14,2,0,40,0,2,2,1,0,0,1,4,4,4,1,2,1,0,265,0,1
1680,14,2,1,0,0,3,2,1,0,0,4,4,3,4,1,2,1,1,266,0,0
1681,14,2,1,15,0,3,2,1,0,0,3,4,3,4,1,2,1,1,266,1,1
1682,14,2,1,15,15,3,2,1,0,0,3,3,3,4,1,2,1,1,266,0,0
1683,14,2,1,30,15,3,2,1,0,0,2,3,3,4,1,2,1,1,266,1,1
1684,14,2,1,30,30,3,2,1,0,0,2,2,3,4,1,2,1,1,266,0,0
1685,14,2,1,40,30,3,2,1,0,0,1,2,3,4,1,2,1,1,266,0,0
1686,14,2,0,0,0,4,2,1,0,0,4,4,2,4,1,2,1,2,267,0,1
1687,14,2,0,15,0,4,2,1,0,0,3,4,2,4,1,2,1,2,267,0,1
1688,14,2,0,30,0,4,2,1,0,0,2,4,2,4,1,2,1,2,267,1,0
1689,14,2,0,30,15,4,2,1,0,0,2,3,2,4,1,2,1,2,267,1,0
1690,14,2,0,30,30,4,2,1,0,0,2,2,2,4,1,2,1,2,267,0,1
1691,14,2,0,40,30,4,2,1,0,0,1,2,2,4,1,2,1,2,267,0,1
1692,14,2,1,0,0,5,2,1,0,0,4,4,1,5,1,2,1,4,268,1,1
1693,14,2,1,0,15,5,2,1,0,0,4,3,1,5,1,2,1,4,268,1,1
1694,14,2,1,0,30,5,2,1,0,0,4,2,1,5,1,2,1,4,268,0,0
1695,14,2,1,15,30,5,2,1,0,0,3,2,1,5,1,2,1,4,268,0,0
1696,14,2,1,30,30,5,2,1,0,0,2,2,1,5,1,2,1,4,268,1,1
1697,14,2,1,30,40,5,2,1,0,0,2,1,1,5,1,2,1,4,268,1,1
1698,14,2,0,0,0,5,3,1,0,0,4,4,1,4,1,2,1,3,269,1,0
1699,14,2,0,0,15,5,3,1,0,0,4,3,1,4,1,2,1,3,269,0,1
1700,14,2,0,15,15,5,3,1,0,0,3,3,1,4,1,2,1,3,269,0,1
1701,14,2,0,30,15,5,3,1,0,0,2,3,1,4,1,2,1,3,269,0,1
1702,14,2,0,40,15,5,3,1,0,0,1,3,1,4,1,2,1,3,269,1,0
1703,14,2,0,40,30,5,3,1,0,0,1,2,1,4,1,2,1,3,269,1,0
1704,14,2,0,30,30,5,3,1,0,0,2,2,1,4,1,2,1,3,269,0,1
1705,14,2,0,40,30,5,3,1,0,0,1,2,1,4,1,2,1,3,269,1,0
1706,14,2,0,30,30,5,3,1,0,0,2,2,1,4,1,2,1,3,269,0,1
1707,14,2,0,40,30,5,3,1,0,0,1,2,1,4,1,2,1,3,269,1,0
1708,14,2,0,30,30,5,3,1,0,0,2,2,1,4,1,2,1,3,269,0,1
1709,14,2,0,40,30,5,3,1,0,0,1,2,1,4,1,2,1,3,269,0,1
1710,15,1,0,0,0,0,0,0,0,0,4,4,6,6,2,2,0,0,270,1,0
1711,15,1,0,0,15,0,0,0,0,0,4,3,6,6,2,2,0,0,270,0,1
1712,15,1,0,15,15,0,0,0,0,0,3,3,6,6,2,2,0,0,270,0,1
1713,15,1,0,30,15,0,0,0,0,0,2,3,6,6,2,2,0,0,270,1,0
1714,15,1,0,30,30,0,0,0,0,0,2,2,6,6,2,2,0,0,270,0,1
1715,15,1,0,40,30,0,0,0,0,0,1,2,6,6,2,2,0,0,270,0,1
1716,15,1,1,0,0,1,0,0,0,0,4,4,5,6,2,2,0,1,271,0,0
1717,15,1,1,15,0,1,0,0,0,0,3,4,5,6,2,2,0,1,271,0,0
1718,15,1,1,30,0,1,0,0,0,0,2,4,5,6,2,2,0,1,271,1,1
1719,15,1,1,30,15,1,0,0,0,0,2,3,5,6,2,2,0,1,271,1,1
1720,15,1,1,30,30,1,0,0,0,0,2,2,5,6,2,2,0,1,271,1,1
1721,15,1,1,30,40,1,0,0,0,0,2,1,5,6,2,2,0,1,271,0,0
1722,15,1,1,30,30,1,0,0,0,0,2,2,5,6,2,2,0,1,271,1,1
1723,15,1,1,30,40,1,0,0,0,0,2,1,5,6,2,2,0,1,271,0,0
1724,15,1,1,30,30,1,0,0,0,0,2,2,5,6,2,2,0,1,271,0,0
1725,15,1,1,40,30,1,0,0,0,0,1,2,5,6,2,2,0,1,271,0,0
1726,15,1,0,0,0,2,0,0,0,0,4,4,4,6,2,2,0,2,272,1,0
1727,15,1,0,0,15,2,0,0,0,0,4,3,4,6,2,2,0,2,272,0,1
1728,15,1,0,15,15,2,0,0,0,0,3,3,4,6,2,2,0,2,272,1,0
1729,15,1,0,15,30,2,0,0,0,0,3,2,4,6,2,2,0,2,272,0,1
1730,15,1,0,30,30,2,0,0,0,0,2,2,4,6,2,2,0,2,272,1,0
1731,15,1,0,30,40,2,0,0,0,0,2,1,4,6,2,2,0,2,272,1,0
1732,15,1,1,0,0,2,1,0,0,0,4,4,4,5,2,2,0,1,273,1,1
1733,15,1,1,0,15,2,1,0,0,0,4,3,4,5,2,2,0,1,273,1,1
1734,15,1,1,0,30,2,1,0,0,0,4,2,4,5,2,2,0,1,273,1,1
1735,15,1,1,0,40,2,1,0,0,0,4,1,4,5,2,2,0,1,273,1,1
1736,15,1,0,0,0,2,2,0,0,0,4,4,4,4,2,2,0,0,274,0,1
1737,15,1,0,15,0,2,2,0,0,0,3,4,4,4,2,2,0,0,274,0,1
1738,15,1,0,30,0,2,2,0,0,0,2,4,4,4,2,2,0,0,274,0,1
1739,15,1,0,40,0,2,2,0,0,0,1,4,4,4,2,2,0,0,274,0,1
1740,15,1,1,0,0,3,2,0,0,0,4,4,3,4,2,2,0,1,275,1,1
1741,15,1,1,0,15,3,2,0,0,0,4,3,3,4,2,2,0,1,275,1,1
1742,15,1,1,0,30,3,2,0,0,0,4,2,3,4,2,2,0,1,275,1,1
1743,15,1,1,0,40,3,2,0,0,0,4,1,3,4,2,2,0,1,275,1,1
1744,15,1,0,0,0,3,3,0,0,0,4,4,3,3,2,2,0,0,276,0,1
1745,15,1,0,15,0,3,3,0,0,0,3,4,3,3,2,2,0,0,276,1,0
1746,15,1,0,15,15,3,3,0,0,0,3,3,3,3,2,2,0,0,276,1,0
1747,15,1,0,15,30,3,3,0,0,0,3,2,3,3,2,2,0,0,276,0,1
1748,15,1,0,30,30,3,3,0,0,0,2,2,3,3,2,2,0,0,276,0,1
1749,15,1,0,40,30,3,3,0,0,0,1,2,3,3,2,2,0,0,276,0,1
1750,15,1,1,0,0,4,3,0,0,0,4,4,2,3,2,2,0,1,277,1,1
1751,15,1,1,0,15,4,3,0,0,0,4,3,2,3,2,2,0,1,277,1,1
1752,15,1,1,0,30,4,3,0,0,0,4,2,2,3,2,2,0,1,277,0,0
1753,15,1,1,15,30,4,3,0,0,0,3,2,2,3,2,2,0,1,277,1,1
1754,15,1,1,15,40,4,3,0,0,0,3,1,2,3,2,2,0,1,277,1,1
1755,15,1,0,0,0,4,4,0,0,0,4,4,2,2,2,2,0,0,278,1,0
1756,15,1,0,0,15,4,4,0,0,0,4,3,2,2,2,2,0,0,278,0,1
1757,15,1,0,15,15,4,4,0,0,0,3,3,2,2,2,2,0,0,278,1,0
1758,15,1,0,15,30,4,4,0,0,0,3,2,2,2,2,2,0,0,278,0,1
1759,15,1,0,30,30,4,4,0,0,0,2,2,2,2,2,2,0,0,278,0,1
1760,15,1,0,40,30,4,4,0,0,0,1,2,2,2,2,2,0,0,278,1,0
1761,15,1,0,30,30,4,4,0,0,0,2,2,2,2,2,2,0,0,278,0,1
1762,15,1,0,40,30,4,4,0,0,0,1,2,2,2,2,2,0,0,278,0,1
1763,15,1,1,0,0,5,4,0,0,0,4,4,1,3,2,2,0,2,279,0,0
1764,15,1,1,15,0,5,4,0,0,0,3,4,1,3,2,2,0,2,279,0,0
1765,15,1,1,30,0,5,4,0,0,0,2,4,1,3,2,2,0,2,279,1,1
1766,15,1,1,30,15,5,4,0,0,0,2,3,1,3,2,2,0,2,279,0,0
1767,15,1,1,40,15,5,4,0,0,0,1,3,1,3,2,2,0,2,279,0,0
1768,15,2,0,0,0,0,0,1,0,0,4,4,6,6,1,2,1,0,280,0,1
1769,15,2,0,15,0,0,0,1,0,0,3,4,6,6,1,2,1,0,280,1,0
1770,15,2,0,15,15,0,0,1,0,0,3,3,6,6,1,2,1,0,280,0,1
1771,15,2,0,30,15,0,0,1,0,0,2,3,6,6,1,2,1,0,280,1,0
1772,15,2,0,30,30,0,0,1,0,0,2,2,6,6,1,2,1,0,280,0,1
1773,15,2,0,40,30,0,0,1,0,0,1,2,6,6,1,2,1,0,280,0,1
1774,15,2,1,0,0,1,0,1,0,0,4,4,5,6,1,2,1,1,281,1,1
1775,15,2,1,0,15,1,0,1,0,0,4,3,5,6,1,2,1,1,281,1,1
1776,15,2,1,0,30,1,0,1,0,0,4,2,5,6,1,2,1,1,281,0,0
1777,15,2,1,15,30,1,0,1,0,0,3,2,5,6,1,2,1,1,281,1,1
1778,15,2,1,15,40,1,0,1,0,0,3,1,5,6,1,2,1,1,281,0,0
1779,15,2,1,30,40,1,0,1,0,0,2,1,5,6,1,2,1,1,281,0,0
1780,15,2,1,30,30,1,0,1,0,0,2,2,5,6,1,2,1,1,281,0,0
1781,15,2,1,40,30,1,0,1,0,0,1,2,5,6,1,2,1,1,281,1,1
1782,15,2,1,30,30,1,0,1,0,0,2,2,5,6,1,2,1,1,281,1,1
1783,15,2,1,30,40,1,0,1,0,0,2,1,5,6,1,2,1,1,281,0,0
1784,15,2,1,30,30,1,0,1,0,0,2,2,5,6,1,2,1,1,281,1,1
1785,15,2,1,30,40,1,0,1,0,0,2,1,5,6,1,2,1,1,281,0,0
1786,15,2,1,30,30,1,0,1,0,0,2,2,5,6,1,2,1,1,281,0,0
1787,15,2,1,40,30,1,0,1,0,0,1,2,5,6,1,2,1,1,281,1,1
1788,15,2,1,30,30,1,0,1,0,0,2,2,5,6,1,2,1,1,281,0,0
1789,15,2,1,40,30,1,0,1,0,0,1,2,5,6,1,2,1,1,281,1,1
1790,15,2,1,30,30,1,0,1,0,0,2,2,5,6,1,2,1,1,281,1,1
1791,15,2,1,30,40,1,0,1,0,0,2,1,5,6,1,2,1,1,281,1,1
1792,15,2,0,0,0,1,1,1,0,0,4,4,5,5,1,2,1,0,282,0,1
1793,15,2,0,15,0,1,1,1,0,0,3,4,5,5,1,2,1,0,282,0,1
1794,15,2,0,30,0,1,1,1,0,0,2,4,5,5,1,2,1,0,282,0,1
1795,15,2,0,40,0,1,1,1,0,0,1,4,5,5,1,2,1,0,282,0,1
1796,15,2,1,0,0,2,1,1,0,0,4,4,4,5,1,2,1,1,283,0,0
1797,15,2,1,15,0,2,1,1,0,0,3,4,4,5,1,2,1,1,283,0,0
1798,15,2,1,30,0,2,1,1,0,0,2,4,4,5,1,2,1,1,283,1,1
1799,15,2,1,30,15,2,1,1,0,0,2,3,4,5,1,2,1,1,283,1,1
1800,15,2,1,30,30,2,1,1,0,0,2,2,4,5,1,2,1,1,283,1,1
1801,15,2,1,30,40,2,1,1,0,0,2,1,4,5,1,2,1,1,283,0,0
1802,15,2,1,30,30,2,1,1,0,0,2,2,4,5,1,2,1,1,283,0,0
1803,15,2,1,40,30,2,1,1,0,0,1,2,4,5,1,2,1,1,283,0,0
1804,15,2,0,0,0,3,1,1,0,0,4,4,3,5,1,2,1,2,284,1,0
1805,15,2,0,0,15,3,1,1,0,0,4,3,3,5,1,2,1,2,284,0,1
1806,15,2,0,15,15,3,1,1,0,0,3,3,3,5,1,2,1,2,284,1,0
1807,15,2,0,15,30,3,1,1,0,0,3,2,3,5,1,2,1,2,284,0,1
1808,15,2,0,30,30,3,1,1,0,0,2,2,3,5,1,2,1,2,284,0,1
1809,15,2,0,40,30,3,1,1,0,0,1,2,3,5,1,2,1,2,284,1,0
1810,15,2,0,30,30,3,1,1,0,0,2,2,3,5,1,2,1,2,284,0,1
1811,15,2,0,40,30,3,1,1,0,0,1,2,3,5,1,2,1,2,284,0,1
1812,15,2,1,0,0,4,1,1,0,0,4,4,2,5,1,2,1,3,285,0,0
1813,15,2,1,15,0,4,1,1,0,0,3,4,2,5,1,2,1,3,285,0,0
1814,15,2,1,30,0,4,1,1,0,0,2,4,2,5,1,2,1,3,285,0,0
1815,15,2,1,40,0,4,1,1,0,0,1,4,2,5,1,2,1,3,285,1,1
1816,15,2,1,40,15,4,1,1,0,0,1,3,2,5,1,2,1,3,285,0,0
1817,15,2,0,0,0,5,1,1,0,0,4,4,1,6,1,2,1,5,286,0,1
1818,15,2,0,15,0,5,1,1,0,0,3,4,1,6,1,2,1,5,286,0,1
1819,15,2,0,30,0,5,1,1,0,0,2,4,1,6,1,2,1,5,286,0,1
1820,15,2,0,40,0,5,1,1,0,0,1,4,1,6,1,2,1,5,286,1,0
1821,15,2,0,40,15,5,1,1,0,0,1,3,1,6,1,2,1,5,286,0,1
1822,16,1,0,0,0,0,0,0,0,1,4,4,6,6,2,2,0,0,287,1,0
1823,16,1,0,0,15,0,0,0,0,1,4,3,6,6,2,2,0,0,287,0,1
1824,16,1,0,15,15,0,0,0,0,1,3,3,6,6,2,2,0,0,287,1,0
1825,16,1,0,15,30,0,0,0,0,1,3,2,6,6,2,2,0,0,287,1,0
1826,16,1,0,15,40,0,0,0,0,1,3,1,6,6,2,2,0,0,287,1,0
1827,16,1,1,0,0,0,1,0,0,1,4,4,6,5,2,2,0,-1,288,1,1
1828,16,1,1,0,15,0,1,0,0,1,4,3,6,5,2,2,0,-1,288,0,0
1829,16,1,1,15,15,0,1,0,0,1,3,3,6,5,2,2,0,-1,288,1,1
1830,16,1,1,15,30,0,1,0,0,1,3,2,6,5,2,2,0,-1,288,0,0
1831,16,1,1,30,30,0,1,0,0,1,2,2,6,5,2,2,0,-1,288,0,0
1832,16,1,1,40,30,0,1,0,0,1,1,2,6,5,2,2,0,-1,288,0,0
1833,16,1,0,0,0,1,1,0,0,1,4,4,5,5,2,2,0,0,289,1,0
1834,16,1,0,0,15,1,1,0,0,1,4,3,5,5,2,2,0,0,289,0,1
1835,16,1,0,15,15,1,1,0,0,1,3,3,5,5,2,2,0,0,289,0,1
1836,16,1,0,30,15,1,1,0,0,1,2,3,5,5,2,2,0,0,289,0,1
1837,16,1,0,40,15,1,1,0,0,1,1,3,5,5,2,2,0,0,289,0,1
1838,16,1,1,0,0,2,1,0,0,1,4,4,4,5,2,2,0,1,290,1,1
1839,16,1,1,0,15,2,1,0,0,1,4,3,4,5,2,2,0,1,290,1,1
1840,16,1,1,0,30,2,1,0,0,1,4,2,4,5,2,2,0,1,290,0,0
1841,16,1,1,15,30,2,1,0,0,1,3,2,4,5,2,2,0,1,290,1,1
1842,16,1,1,15,40,2,1,0,0,1,3,1,4,5,2,2,0,1,290,1,1
1843,16,1,0,0,0,2,2,0,0,1,4,4,4,4,2,2,0,0,291,1,0
1844,16,1,0,0,15,2,2,0,0,1,4,3,4,4,2,2,0,0,291,1,0
1845,16,1,0,0,30,2,2,0,0,1,4,2,4,4,2,2,0,0,291,0,1
1846,16,1,0,15,30,2,2,0,0,1,3,2,4,4,2,2,0,0,291,1,0
1847,16,1,0,15,40,2,2,0,0,1,3,1,4,4,2,2,0,0,291,0,1
1848,16,1,0,30,40,2,2,0,0,1,2,1,4,4,2,2,0,0,291,0,1
1849,16,1,0,30,30,2,2,0,0,1,2,2,4,4,2,2,0,0,291,0,1
1850,16,1,0,40,30,2,2,0,0,1,1,2,4,4,2,2,0,0,291,0,1
1851,16,1,1,0,0,3,2,0,0,1,4,4,3,4,2,2,0,1,292,0,0
1852,16,1,1,15,0,3,2,0,0,1,3,4,3,4,2,2,0,1,292,0,0
1853,16,1,1,30,0,3,2,0,0,1,2,4,3,4,2,2,0,1,292,1,1
1854,16,1,1,30,15,3,2,0,0,1,2,3,3,4,2,2,0,1,292,1,1
1855,16,1,1,30,30,3,2,0,0,1,2,2,3,4,2,2,0,1,292,1,1
1856,16,1,1,30,40,3,2,0,0,1,2,1,3,4,2,2,0,1,292,1,1
1857,16,1,0,0,0,3,3,0,0,1,4,4,3,3,2,2,0,0,293,1,0
1858,16,1,0,0,15,3,3,0,0,1,4,3,3,3,2,2,0,0,293,1,0
1859,16,1,0,0,30,3,3,0,0,1,4,2,3,3,2,2,0,0,293,0,1
1860,16,1,0,15,30,3,3,0,0,1,3,2,3,3,2,2,0,0,293,0,1
1861,16,1,0,30,30,3,3,0,0,1,2,2,3,3,2,2,0,0,293,1,0
1862,16,1,0,30,40,3,3,0,0,1,2,1,3,3,2,2,0,0,293,1,0
1863,16,1,1,0,0,3,4,0,0,1,4,4,3,2,2,2,0,-1,294,0,0
1864,16,1,1,15,0,3,4,0,0,1,3,4,3,2,2,2,0,-1,294,1,1
1865,16,1,1,15,15,3,4,0,0,1,3,3,3,2,2,2,0,-1,294,1,1
1866,16,1,1,15,30,3,4,0,0,1,3,2,3,2,2,2,0,-1,294,0,0
1867,16,1,1,30,30,3,4,0,0,1,2,2,3,2,2,2,0,-1,294,1,1
1868,16,1,1,30,40,3,4,0,0,1,2,1,3,2,2,2,0,-1,294,0,0
1869,16,1,1,30,30,3,4,0,0,1,2,2,3,2,2,2,0,-1,294,1,1
1870,16,1,1,30,40,3,4,0,0,1,2,1,3,2,2,2,0,-1,294,0,0
1871,16,1,1,30,30,3,4,0,0,1,2,2,3,2,2,2,0,-1,294,1,1
1872,16,1,1,30,40,3,4,0,0,1,2,1,3,2,2,2,0,-1,294,0,0
1873,16,1,1,30,30,3,4,0,0,1,2,2,3,2,2,2,0,-1,294,1,1
1874,16,1,1,30,40,3,4,0,0,1,2,1,3,2,2,2,0,-1,294,1,1
1875,16,1,0,0,0,3,5,0,0,1,4,4,4,1,2,2,0,-3,295,0,1
1876,16,1,0,15,0,3,5,0,0,1,3,4,4,1,2,2,0,-3,295,0,1
1877,16,1,0,30,0,3,5,0,0,1,2,4,4,1,2,2,0,-3,295,0,1
1878,16,1,0,40,0,3,5,0,0,1,1,4,4,1,2,2,0,-3,295,1,0
1879,16,1,0,40,15,3,5,0,0,1,1,3,4,1,2,2,0,-3,295,0,1
1880,16,1,1,0,0,4,5,0,0,1,4,4,3,1,2,2,0,-2,296,0,0
1881,16,1,1,15,0,4,5,0,0,1,3,4,3,1,2,2,0,-2,296,1,1
1882,16,1,1,15,15,4,5,0,0,1,3,3,3,1,2,2,0,-2,296,1,1
1883,16,1,1,15,30,4,5,0,0,1,3,2,3,1,2,2,0,-2,296,1,1
1884,16,1,1,15,40,4,5,0,0,1,3,1,3,1,2,2,0,-2,296,1,1
1885,16,2,0,0,0,0,0,0,1,1,4,4,6,6,2,1,-1,0,297,0,1
1886,16,2,0,15,0,0,0,0,1,1,3,4,6,6,2,1,-1,0,297,1,0
1887,16,2,0,15,15,0,0,0,1,1,3,3,6,6,2,1,-1,0,297,1,0
1888,16,2,0,15,30,0,0,0,1,1,3,2,6,6,2,1,-1,0,297,1,0
1889,16,2,0,15,40,0,0,0,1,1,3,1,6,6,2,1,-1,0,297,0,1
1890,16,2,0,30,40,0,0,0,1,1,2,1,6,6,2,1,-1,0,297,0,1
1891,16,2,0,30,30,0,0,0,1,1,2,2,6,6,2,1,-1,0,297,0,1
1892,16,2,0,40,30,0,0,0,1,1,1,2,6,6,2,1,-1,0,297,1,0
1893,16,2,0,30,30,0,0,0,1,1,2,2,6,6,2,1,-1,0,297,1,0
1894,16,2,0,30,40,0,0,0,1,1,2,1,6,6,2,1,-1,0,297,1,0
1895,16,2,1,0,0,0,1,0,1,1,4,4,6,5,2,1,-1,-1,298,1,1
1896,16,2,1,0,15,0,1,0,1,1,4,3,6,5,2,1,-1,-1,298,1,1
1897,16,2,1,0,30,0,1,0,1,1,4,2,6,5,2,1,-1,-1,298,1,1
1898,16,2,1,0,40,0,1,0,1,1,4,1,6,5,2,1,-1,-1,298,1,1
1899,16,2,0,0,0,0,2,0,1,1,4,4,6,4,2,1,-1,-2,299,1,0
1900,16,2,0,0,15,0,2,0,1,1,4,3,6,4,2,1,-1,-2,299,0,1
1901,16,2,0,15,15,0,2,0,1,1,3,3,6,4,2,1,-1,-2,299,1,0
1902,16,2,0,15,30,0,2,0,1,1,3,2,6,4,2,1,-1,-2,299,1,0
1903,16,2,0,15,40,0,2,0,1,1,3,1,6,4,2,1,-1,-2,299,0,1
1904,16,2,0,30,40,0,2,0,1,1,2,1,6,4,2,1,-1,-2,299,1,0
1905,16,2,1,0,0,0,3,0,1,1,4,4,6,3,2,1,-1,-3,300,1,1
1906,16,2,1,0,15,0,3,0,1,1,4,3,6,3,2,1,-1,-3,300,0,0
1907,16,2,1,15,15,0,3,0,1,1,3,3,6,3,2,1,-1,-3,300,1,1
1908,16,2,1,15,30,0,3,0,1,1,3,2,6,3,2,1,-1,-3,300,0,0
1909,16,2,1,30,30,0,3,0,1,1,2,2,6,3,2,1,-1,-3,300,0,0
1910,16,2,1,40,30,0,3,0,1,1,1,2,6,3,2,1,-1,-3,300,0,0
1911,16,2,0,0,0,1,3,0,1,1,4,4,5,3,2,1,-1,-2,301,1,0
1912,16,2,0,0,15,1,3,0,1,1,4,3,5,3,2,1,-1,-2,301,1,0
1913,16,2,0,0,30,1,3,0,1,1,4,2,5,3,2,1,-1,-2,301,1,0
1914,16,2,0,0,40,1,3,0,1,1,4,1,5,3,2,1,-1,-2,301,0,1
1915,16,2,0,15,40,1,3,0,1,1,3,1,5,3,2,1,-1,-2,301,0,1
1916,16,2,0,30,40,1,3,0,1,1,2,1,5,3,2,1,-1,-2,301,0,1
1917,16,2,0,30,30,1,3,0,1,1,2,2,5,3,2,1,-1,-2,301,0,1
1918,16,2,0,40,30,1,3,0,1,1,1,2,5,3,2,1,-1,-2,301,0,1
1919,16,2,1,0,0,2,3,0,1,1,4,4,4,3,2,1,-1,-1,302,0,0
1920,16,2,1,15,0,2,3,0,1,1,3,4,4,3,2,1,-1,-1,302,1,1
1921,16,2,1,15,15,2,3,0,1,1,3,3,4,3,2,1,-1,-1,302,0,0
1922,16,2,1,30,15,2,3,0,1,1,2,3,4,3,2,1,-1,-1,302,0,0
1923,16,2,1,40,15,2,3,0,1,1,1,3,4,3,2,1,-1,-1,302,0,0
